Gas,"NFR/CRF Group",Source,Activity,Units,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Methane,3J,"Agriculture livestock - pigs wastes","Non-fuel combustion",kilotonne,0.0196025360846858,0.0124953075933012,0.0126140870301596,0.0132041906409974,0.013060583264661,0.0137834888254216,0.0123894105374184,0.0121962996778945,0.0118055807942643,0.0118855892970218,0.0126661568185241,0.0105882887098362,0.0121083004546889
Methane,3J,"Agriculture livestock - horses wastes","Non-fuel combustion",kilotonne,0.0044839,0.00443137,0.00441091,0.00437567,0.00434945,0.00427069,0.0044664,0.00422719,0.00412202,0.00415393,0.00408685,0.00410401,0.00410401
Methane,3J,"Agriculture livestock - goats wastes","Non-fuel combustion",kilotonne,0.00067821,0.00072917,0.0007329075,0.000725725,0.0007026825,0.00070824,0.000715325,0.000793,0.000873535,0.00092287,0.000912405,0.00090779,0.00089765
Methane,3J,"Agriculture livestock - other poultry wastes","Non-fuel combustion",kilotonne,0.00177314133208022,0.00180205410071036,0.00198799246592054,0.00201553119934094,0.00176349618585884,0.00211863490205745,0.00208050027861208,0.00186028508275753,0.00188253980616878,0.0019431344177692,0.00201137073865308,0.00203469119138789,0.00201668982597056
Methane,3J,"Agriculture livestock - sheep wastes","Non-fuel combustion",kilotonne,0.107560387401897,0.109406485782224,0.109240574960915,0.108567214630721,0.108611919130449,0.108370647171526,0.106511574739918,0.109065169739687,0.103164666924243,0.107019702289685,0.100343265220367,0.108313095429031,0.101906038855158
Methane,3J,"Agriculture livestock - deer enteric","Non-fuel combustion",kilotonne,6.624e-05,6.624e-05,8.748e-05,9.37599999999998e-05,0.00010004,0.00010632,0.0001126,0.00011888,0.00012516,0.00013144,0.00013772,0.000144,0.000144
Methane,3J,"Agriculture livestock - deer wastes","Non-fuel combustion",kilotonne,6.624e-05,6.624e-05,8.748e-05,9.37599999999998e-05,0.00010004,0.00010632,0.0001126,0.00011888,0.00012516,0.00013144,0.00013772,0.000144,0.000144
Methane,4A,"Peatland - Forest Land - Drainage and rewetting and other management of organic and mineral soils","Forest drained",kilotonne,3.75681174377943,3.75508830236498,3.75085228652365,3.74592489372598,3.74136319276674,3.72048051201427,3.71307774800634,3.70609988725438,3.69066735095962,3.66631614948997,3.65650761893799,3.64728672312249,3.63708321965938
Methane,4A1,"Other LULUCF","Forest miscellaneous",kilotonne,0.293387553354405,0.533340293463283,0.606030807520483,0.896714880940119,0.0131613223653984,0.0260208706219456,0.124104312795746,0.102605926621142,0.906526673847726,1.23289551129041,0.537240297538699,0.0745395976969438,0.146426131989682
Methane,4B1,"Other LULUCF - Cropland remaining Cropland - Biomass Burning - Wildfires","Cropland miscellaneous",kilotonne,0.002376,0.0003132,0.0014472,0.0013284,0.001782,0.002052,0.000972,0.000756,0.0084024,0.0019764,0.0014256,0.0002808,0.0478700390181798
Methane,4B1,"Peatland - Cropland - Drainage and rewetting and other management of organic and mineral soils","Cropland drained",kilotonne,11.5206198054413,11.5023561621996,11.486143296427,11.4705236079312,11.4549039194355,11.4392842309398,11.4236645424441,11.4080448539484,11.3924251654527,11.3768054769569,11.3611857884612,11.3455660999655,11.3299464114698
Methane,4C,"Peatland - Grassland - Drainage and rewetting and other management of organic and mineral soils","Eroding modified bog drained",kilotonne,0.75575098281516,0.750561416840555,0.745535008970694,0.744055684766472,0.742133679890945,0.727095432547309,0.717516778106727,0.713210592606536,0.693309995596728,0.671045709532943,0.634962519996769,0.604485172840703,0.587857092703274
Methane,4C,"Peatland - Grassland - Drainage and rewetting and other management of organic and mineral soils","Eroding modified bog undrained",kilotonne,1.5327027314195,1.53230782106817,1.53218441526534,1.53218441526534,1.53218441526534,1.53218441526534,1.53218441526534,1.53218441526534,1.53218441526534,1.53217800209847,1.53217800209847,1.53217800209847,1.53217800209847
Methane,4C,"Peatland - Grassland - Drainage and rewetting and other management of organic and mineral soils","Extensive grassland drained",kilotonne,2.62961731637719,2.59802845349736,2.56782431405607,2.55648585069043,2.54724844078028,2.52399310030704,2.49957260719903,2.48620865279995,2.45459434859789,2.42000971614239,2.38043784561053,2.34160225547882,2.33479836822247
Methane,4C,"Peatland - Grassland - Drainage and rewetting and other management of organic and mineral soils","Intensive grassland drained",kilotonne,15.662729313351,15.6350095430393,15.6125108387466,15.5923412464948,15.5721716542429,15.551372942369,15.5312033501172,15.5110337578654,15.4908641656136,15.467805815697,15.4476362234452,15.4274666311934,15.4072970389416
Methane,4C,"Peatland - Grassland - Drainage and rewetting and other management of organic and mineral soils","Modified bog drained",kilotonne,19.4392052999632,19.2354827375845,19.0353013434416,18.9121098843328,18.7860411562467,18.5795422915833,18.3817035021692,18.2395888678379,17.9972628169948,17.7218967476794,17.3862600518981,16.977300642881,16.7356747564518
Methane,4C,"Peatland - Grassland - Drainage and rewetting and other management of organic and mineral soils","Modified bog undrained",kilotonne,53.5142995979934,53.5015234508871,53.4975310240353,53.4975310240353,53.4975310240353,53.4975310240353,53.4975310240353,53.4975310240353,53.4975310240353,53.4973235451405,53.4973235451405,53.4973235451405,53.4973235451405
Methane,4C,"Peatland - Grassland - Drainage and rewetting and other management of organic and mineral soils","Rewetted bog",kilotonne,0.8353677580489,0.884305538584928,0.933243319120955,0.960605224752856,0.989273821666862,1.05568669155883,1.11139193029488,1.14720886849214,1.22882572947746,1.32096001541661,1.44795113343083,1.58052178168221,1.63275006880497
Methane,4C,"Peatland - Grassland - Drainage and rewetting and other management of organic and mineral soils","Rewetted fen",kilotonne,0.69023380289906,0.752982330435338,0.815730857971616,0.868449770729354,0.92116868348709,0.977379016589401,1.03009792934714,1.08281684210487,1.13553575486261,1.19200546494711,1.18763143850203,1.16741660621569,1.14415897659629
Methane,4C,"Peatland - Grassland - Drainage and rewetting and other management of organic and mineral soils","Rewetted modified bog",kilotonne,3.76302902685183,4.10512257474744,4.44721612264307,4.65944663265803,4.87663401441494,5.23238399645152,5.5732146634624,5.81804544591204,6.23551741785243,6.7097656299553,7.28798575187297,7.99252862017749,8.40879437009758
Methane,4C1,"Other LULUCF - Grassland remaining Grassland - Biomass Burning - Wildfires","Grassland miscellaneous",kilotonne,0.457690929504563,0.882934419787512,0.166575667978365,0.290047583142203,0.17717817174729,0.208215181903469,0.271629808627463,0.262888888091655,0.316106976566732,0.534421273376182,0.270316190119665,0.273981601027708,0.445629274355789
Methane,4C2,"Forestry - Forest Land converted to Grassland - Biomass Burning - Controlled Burning","Land converted from forest land",kilotonne,0.798805336420833,0.610929063070479,0.603179235064301,0.558662977535145,0.734351066954803,0.463468663473524,0.550809721562981,0.515985897532437,0.37630740914824,0.408121435464939,0.483747131775838,0.569027593910371,0.506322276201927
Methane,4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Rewetted bog",kilotonne,0.96324692372331,1.00048289944647,1.03771887516962,1.05827442946828,1.07494673140396,1.34012051846002,1.38455557484316,1.42138301207628,1.58894994546038,1.8927509826487,1.98407029953691,2.06177086714639,2.15233051733343
Methane,4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Rewetted fen",kilotonne,0.694794100669431,0.727545657713152,0.760297214756874,0.793048771800596,0.825800328844317,0.875540103120014,0.932480026405061,0.968921645886055,1.26030715782444,1.29687916229755,1.50870299767948,1.60040882326868,1.69211464885787
Methane,4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Domestic extraction",kilotonne,9.16627617369341,9.16629575682455,9.16631539496448,9.1657911210613,9.16451987058687,9.15816960027463,9.15817961187538,9.15818962347613,9.15819963507688,9.15308768239666,9.14625441939975,9.14247011318675,9.1424801247875
Methane,4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Industrial extraction",kilotonne,0.603962830140556,0.603600190737421,0.603237551334285,0.60287491193115,0.602512272528013,0.589889104578267,0.577832486661978,0.574789226267209,0.417541470744588,0.414280931304728,0.344042941673044,0.346100662224667,0.346100662224667
Methane,4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Near-natural bog",kilotonne,71.809168819838,71.809168819838,71.809168819838,71.809168819838,71.809168819838,71.809168819838,71.809168819838,71.809168819838,71.809168819838,71.809168819838,71.809168819838,71.809168819838,71.809168819838
Methane,4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Near-natural fen",kilotonne,0.383016309714104,0.383016309714104,0.383016309714104,0.383016309714104,0.383016309714104,0.383016309714104,0.383016309714104,0.383016309714104,0.383016309714104,0.383016309714104,0.383016309714104,0.383016309714104,0.383016309714104
Methane,4D2,"Forestry - Forest Land converted to Other Wetlands - Biomass Burning - Controlled Burning","Land converted from forest land",kilotonne,0.113513696638289,0.116213912805045,0.118341901348385,0.064744615747237,0.0491746342709938,0.835749587958661,0.149148543259966,0.125283452223849,0.569375516550117,1.01046087553561,0.278294928160428,0.250607468963296,0.319381842575087
Methane,4E,"Peatland - Settlements - Drainage and rewetting and other management of organic and mineral soils","Settlement drained",kilotonne,0.531762829381499,0.535456321594841,0.539043125066049,0.543835977479678,0.547298773889807,0.55092049004816,0.559931774597731,0.568399901164079,0.577166599350371,0.585593304343953,0.593545102346155,0.601809362634008,0.610060697720866
Methane,4E2,"Forestry - Forest Land converted to Settlements - Biomass Burning - Controlled Burning","Land converted from forest land",kilotonne,0.322605616642751,0.287155035315935,0.270301170702605,0.263340508041384,0.207997248163367,0.292860217935468,0.677737319159733,0.523599593473177,0.626699146203761,0.542073356505024,0.403416766338065,0.507421251016061,0.511229139835591
Methane,5A1a,Landfill,"Non-fuel combustion",kilotonne,975.408461950293,887.498312509817,829.085021030671,710.26297902184,613.92462121471,590.756015130377,561.937179857513,569.304732735491,572.716704584248,564.710470975137,515.553145968368,484.512611319788,485.963880478155
Methane,5B1a,"Composting (at household)","Biological waste",kilotonne,1.98430765885589,2.00003376716303,2.01201857056146,2.02333004075196,2.03739839596078,2.05215918848116,2.06802770451901,2.0795914109396,2.09111092941186,2.10227960618034,2.11036050479497,2.10741181688596,2.11514216523274
Methane,5B1a,"Mechanical Biological Treatment - Composting","Biological waste",kilotonne,5.12824,7.594278,6.8764701792514,8.55346231950112,9.75736483082284,10.9612673421441,12.1651698534658,13.3690723647876,14.5729748761093,15.776877387431,16.9807798987523,18.184682410074,19.3885849213958
Methane,5B1a,"Total composting (non-household)","Biological waste",kilotonne,19.5872430494342,20.0535161001894,21.7025643077138,22.2149124392575,24.8145672065124,23.6843074704072,25.150537767982,27.36074164,25.38999192,22.0400473516,21.9490734808,23.285903956796,17.5849082116
Methane,5B1a,"Composting (at permit sites)","Process emission",kilotonne,0.146244,0.15308864,0.156584,0.156388,0.170668,0.165556,0.1673,0.175084,0.147304,0.127552,0.128264,0.146268,0.1423814
Methane,5B2a,"Anaerobic Digestion (other)","Biological waste",kilotonne,0.614213947312891,1.08519112223874,1.52416519274586,2.45264673948919,3.80100623187443,4.71997125772038,5.9079557136085,6.2837756421241,6.05871359108411,5.6610771181937,6.12698965668217,6.38701231843634,6.7914198153567
Methane,5B2a,"Mechanical Biological Treatment - Anaerobic Digestion","Biological waste",kilotonne,0.0578095039800197,0.0838519008838176,0.636769164149721,0.480553278457907,0.562763973445089,0.644974668432248,0.72718536341943,0.809396058406616,0.891606753393792,0.973817448380976,1.05602814336816,1.13823883835532,1.2204495333425
Methane,5C1.1b,"Incineration - sewage sludge","Sewage sludge combustion",kilotonne,0.0900236766,0.08741694,0.08158956,0.07805421,0.06785181,0.06581874,0.05762172,0.05177367,0.04351269,0.03426384,0.0277173,0.02754336,0.03154749
Methane,5C1.2a,Incineration,MSW,kilotonne,3.99e-05,1.99500000000001e-05,-,-,-,-,-,-,-,-,-,0.01856652,0.02620930224
Methane,5C1.2b,"Incineration - clinical waste","Clinical waste",kilotonne,0.00294773960148768,0.002726089199232,0.002711256875299,0.0025712604275935,0.00262110440338191,0.00235447291548958,0.00237901537589491,0.00236477053557931,0.00235247664299773,0.00244456626342976,0.00235848744302928,0.0020473245316272,0.002054619918176
Methane,5C1.2b,"Incineration - chemical waste","Chemical waste",kilotonne,0.0282950448099649,0.0283040369397291,0.0285755277342024,0.0270999251612324,0.0270507954090238,0.0266856501165709,0.0262220851206781,0.0264028099763967,0.0262632376870262,0.0261818499901206,0.0261512748252864,0.0263776938662737,0.0263318973858192
Methane,5C2.1b,"Small-scale waste burning",Waste,kilotonne,1.75627281118408,1.74862479337666,1.74611981584884,1.74042896622538,1.7393360060002,1.7578037502335,1.76364396079412,1.77622175346337,1.7979824336883,1.80681146770639,1.79239409408435,1.80583726550804,1.8103452539939
Methane,5C2.1b,"Small-scale waste burning",Wood,kilotonne,0.0049725,-,-,-,-,-,-,-,-,-,-,-,-
Methane,5C2.2b,"Accidental fires - vehicles","Mass burnt",kilotonne,0.039270063578842,0.0349253318441351,0.0307676016770762,0.0309336186938091,0.0282823656826972,0.0286387412836426,0.0300312413711794,0.0287782245486182,0.0287332335193948,0.0266695078962489,0.0242210396580086,0.0258622473874413,0.0275138846488357
Methane,5C2.2b,"Accidental fires - dwellings","Mass burnt",kilotonne,0.172063959301976,0.166541777846113,0.15354100155995,0.144221870255636,0.130900084883233,0.131457358648691,0.133616612591864,0.129513949155501,0.130827629333786,0.12373056855161,0.118140693585966,0.11831364390237,0.121368722205726
Methane,5C2.2b,"Accidental fires - other buildings","Mass burnt",kilotonne,0.154366443221554,0.158327981585427,0.121199027063016,0.123288403059387,0.114721189359738,0.119376174969674,0.119085703867614,0.11843772987071,0.111593039029861,0.107116804867348,0.0954085850612375,0.0922059549616023,0.101307382826148
Methane,5D1,"Sewage sludge decomposition","Non-fuel domestic",kilotonne,24.2420838223691,22.4077405632325,20.5551928850815,19.1399643840586,19.2153690946609,19.8453515877924,18.2146022721447,17.6257129747592,17.7731752404218,17.3202290413894,16.9200969589147,16.7463045123775,17.292030815309
Methane,5D1,"Sewage sludge decomposition in private systems","Non-fuel domestic",kilotonne,10.7643216204533,10.4137998423872,9.94783003969519,10.271057613417,10.3617527970704,10.3525012043637,10.8595091364592,10.9439684713627,11.0156099972573,10.8738381521559,11.2797013443603,11.4501418938322,11.093909191483
Methane,5D2,"Industrial Waste Water Treatment","Non-fuel combustion",kilotonne,37.982053109348,42.0264860634373,41.4085558771248,41.845646196969,45.687353109992,42.2516854860579,38.3518695365112,43.7569221704924,44.3818262702033,41.6820606664068,37.5852386755957,42.3819554022744,44.5628169330332
Methane,Aviation_Bunkers,"Aircraft - international take off and landing","Aviation spirit",kilotonne,7.13434955627849e-05,7.39031313966851e-05,7.05395319338768e-05,6.412147092955e-05,5.57764461704449e-05,4.57194625116223e-05,5.68051913753882e-05,2.30424780627461e-05,2.36746347186069e-06,4.55920322116977e-06,-,1.29064069622463e-07,1.87252787189453e-08
Methane,Aviation_Bunkers,"Aircraft - international take off and landing","Aviation turbine fuel",kilotonne,0.101755406642619,0.105592633167208,0.100749208333541,0.109031134888016,0.110315947614415,0.113113203519435,0.11870751386969,0.123855173898744,0.123074027101482,0.118871127764257,0.0424143403708156,0.0375458292216332,0.0798905092662462
Methane,Aviation_Bunkers,"Aircraft - international take off and landing","Sustainable Aviation Fuel (SAF) - bio based",kilotonne,-,-,-,-,-,-,-,-,-,-,-,0.000118712203472991,0.000735887595071997
Methane,Marine_Bunkers,"Shipping - international IPCC definition","Fuel oil",kilotonne,0.152859315795081,0.166569820416185,0.132390273143802,0.11972789176441,0.110261770779143,0.0943483928467284,0.100042998944956,0.0970373950649739,0.0928869661345409,0.0832044352646134,0.0766812182950233,0.0802601180052726,0.0821148826480466
Methane,Marine_Bunkers,"Shipping - international IPCC definition","Gas oil",kilotonne,0.0339286144984463,0.0346772048626195,0.0392481358444065,0.0463126462377166,0.0577831784416014,0.0564694650513431,0.0596229875778685,0.0563451411849557,0.0551291637921173,0.0532306978928789,0.0444910397497183,0.0447368386710944,0.0434253117887111
